ID	ORF	GenBank	CLONE_ID	SPOT_ID
RNU6-158P	RNU6-158P			
RNU6-159P	RNU6-159P			
RNU6-160P	RNU6-160P			
RNU6-161P	RNU6-161P			
RNU6-163P	RNU6-163P			
RNU6-166P	RNU6-166P			
RNU6-167P	RNU6-167P			
RNU6-168P	RNU6-168P			
RNU6-170P	RNU6-170P			
RNU6-172P	RNU6-172P			
RNU6-173P	RNU6-173P			
RNU6-175P	RNU6-175P			
RNU6-176P	RNU6-176P			
RNU6-177P	RNU6-177P			
RNU6-178P	RNU6-178P			
RNU6-179P	RNU6-179P			
RNU6-180P	RNU6-180P			
RNU6-181P	RNU6-181P			
RNU6-184P	RNU6-184P			
RNU6-185P	RNU6-185P			
RNU6-187P	RNU6-187P			
RNU6-188P	RNU6-188P			
RNU6-189P	RNU6-189P			
RNU6-190P	RNU6-190P			
RNU6-192P	RNU6-192P			
RNU6-193P	RNU6-193P			
RNU6-194P	RNU6-194P			
RNU6-195P	RNU6-195P			
RNU6-196P	RNU6-196P			
RNU6-197P	RNU6-197P			
RNU6-198P	RNU6-198P			
RNU6-199P	RNU6-199P			
RNU6-200P	RNU6-200P			
RNU6-201P	RNU6-201P			
RNU6-203P	RNU6-203P			
RNU6-204P	RNU6-204P			
RNU6-205P	RNU6-205P			
RNU6-206P	RNU6-206P			
RNU6-207P	RNU6-207P			
RNU6-208P	RNU6-208P			
RNU6-209P	RNU6-209P			
RNU6-210P	RNU6-210P			
RNU6-213P	RNU6-213P			
RNU6-215P	RNU6-215P			
RNU6-216P	RNU6-216P			
RNU6-217P	RNU6-217P			
RNU6-218P	RNU6-218P			
RNU6-219P	RNU6-219P			
RNU6-220P	RNU6-220P			
RNU6-221P	RNU6-221P			
RNU6-222P	RNU6-222P			
RNU6-223P	RNU6-223P			
RNU6-224P	RNU6-224P			
RNU6-225P	RNU6-225P			
RNU6-226P	RNU6-226P			
RNU6-228P	RNU6-228P			
RNU6-229P	RNU6-229P			
RNU6-22P	RNU6-22P			
RNU6-230P	RNU6-230P			
RNU6-233P	RNU6-233P			
RNU6-234P	RNU6-234P			
RNU6-235P	RNU6-235P			
RNU6-236P	RNU6-236P			
RNU6-238P	RNU6-238P			
RNU6-239P	RNU6-239P			
RNU6-23P	RNU6-23P			
RNU6-242P	RNU6-242P			
RNU6-244P	RNU6-244P			
RNU6-245P	RNU6-245P			
RNU6-246P	RNU6-246P			
RNU6-247P	RNU6-247P			
RNU6-248P	RNU6-248P			
RNU6-249P	RNU6-249P			
RNU6-250P	RNU6-250P			
RNU6-251P	RNU6-251P			
RNU6-252P	RNU6-252P			
RNU6-253P	RNU6-253P			
RNU6-254P	RNU6-254P			
RNU6-255P	RNU6-255P			
RNU6-256P	RNU6-256P			
RNU6-257P	RNU6-257P			
RNU6-258P	RNU6-258P			
RNU6-259P	RNU6-259P			
RNU6-260P	RNU6-260P			
RNU6-261P	RNU6-261P			
RNU6-263P	RNU6-263P			
RNU6-264P	RNU6-264P			
RNU6-266P	RNU6-266P			
RNU6-267P	RNU6-267P			
RNU6-268P	RNU6-268P			
RNU6-269P	RNU6-269P			
RNU6-271P	RNU6-271P			
RNU6-272P	RNU6-272P			
RNU6-273P	RNU6-273P			
RNU6-274P	RNU6-274P			
RNU6-275P	RNU6-275P			
RNU6-276P	RNU6-276P			
RNU6-278P	RNU6-278P			
RNU6-279P	RNU6-279P			
RNU6-27P	RNU6-27P			
RNU6-280P	RNU6-280P			
RNU6-281P	RNU6-281P			
RNU6-282P	RNU6-282P			
RNU6-283P	RNU6-283P			
RNU6-284P	RNU6-284P			
RNU6-285P	RNU6-285P			
RNU6-286P	RNU6-286P			
RNU6-287P	RNU6-287P			
RNU6-288P	RNU6-288P			
RNU6-289P	RNU6-289P			
RNU6-290P	RNU6-290P			
RNU6-291P	RNU6-291P			
RNU6-294P	RNU6-294P			
RNU6-295P	RNU6-295P			
RNU6-296P	RNU6-296P			
RNU6-297P	RNU6-297P			
RNU6-298P	RNU6-298P			
RNU6-299P	RNU6-299P			
RNU6-300P	RNU6-300P			
RNU6-301P	RNU6-301P			
RNU6-302P	RNU6-302P			
RNU6-304P	RNU6-304P			
RNU6-306P	RNU6-306P			
RNU6-307P	RNU6-307P			
RNU6-308P	RNU6-308P			
RNU6-309P	RNU6-309P			
RNU6-30P	RNU6-30P			
RNU6-310P	RNU6-310P			
RNU6-311P	RNU6-311P			
RNU6-312P	RNU6-312P			
RNU6-313P	RNU6-313P			
RNU6-314P	RNU6-314P			
RNU6-316P	RNU6-316P			
RNU6-317P	RNU6-317P			
RNU6-318P	RNU6-318P			
RNU6-319P	RNU6-319P			
RNU6-320P	RNU6-320P			
RNU6-321P	RNU6-321P			
RNU6-322P	RNU6-322P			
RNU6-324P	RNU6-324P			
RNU6-325P	RNU6-325P			
RNU6-326P	RNU6-326P			
RNU6-327P	RNU6-327P			
RNU6-328P	RNU6-328P			
RNU6-329P	RNU6-329P			
RNU6-330P	RNU6-330P			
RNU6-331P	RNU6-331P			
RNU6-332P	RNU6-332P			
RNU6-333P	RNU6-333P			
RNU6-334P	RNU6-334P			
RNU6-335P	RNU6-335P			
RNU6-336P	RNU6-336P			
RNU6-337P	RNU6-337P			
RNU6-339P	RNU6-339P			
RNU6-340P	RNU6-340P			
RNU6-341P	RNU6-341P			
RNU6-342P	RNU6-342P			
RNU6-343P	RNU6-343P			
RNU6-344P	RNU6-344P			
RNU6-345P	RNU6-345P			
RNU6-347P	RNU6-347P			
RNU6-348P	RNU6-348P			
RNU6-349P	RNU6-349P			
RNU6-351P	RNU6-351P			
RNU6-352P	RNU6-352P			
RNU6-356P	RNU6-356P			
RNU6-358P	RNU6-358P			
RNU6-359P	RNU6-359P			
RNU6-35P	RNU6-35P			
RNU6-360P	RNU6-360P			
RNU6-361P	RNU6-361P			
RNU6-363P	RNU6-363P			
RNU6-364P	RNU6-364P			
RNU6-366P	RNU6-366P			
RNU6-367P	RNU6-367P			
RNU6-369P	RNU6-369P			
RNU6-370P	RNU6-370P			
RNU6-371P	RNU6-371P			
RNU6-374P	RNU6-374P			
RNU6-376P	RNU6-376P			
RNU6-377P	RNU6-377P			
RNU6-378P	RNU6-378P			
RNU6-380P	RNU6-380P			
RNU6-381P	RNU6-381P			
RNU6-382P	RNU6-382P			
RNU6-383P	RNU6-383P			
RNU6-384P	RNU6-384P			
RNU6-386P	RNU6-386P			
RNU6-387P	RNU6-387P			
RNU6-388P	RNU6-388P			
RNU6-390P	RNU6-390P			
RNU6-391P	RNU6-391P			
RNU6-392P	RNU6-392P			
RNU6-394P	RNU6-394P			
RNU6-395P	RNU6-395P			
RNU6-396P	RNU6-396P			
RNU6-398P	RNU6-398P			
RNU6-401P	RNU6-401P			
RNU6-402P	RNU6-402P			
RNU6-403P	RNU6-403P			
RNU6-405P	RNU6-405P			
RNU6-406P	RNU6-406P			
RNU6-407P	RNU6-407P			
RNU6-409P	RNU6-409P			
RNU6-410P	RNU6-410P			
RNU6-411P	RNU6-411P			
RNU6-412P	RNU6-412P			
RNU6-413P	RNU6-413P			
RNU6-414P	RNU6-414P			
RNU6-415P	RNU6-415P			
RNU6-416P	RNU6-416P			
RNU6-417P	RNU6-417P			
RNU6-418P	RNU6-418P			
RNU6-420P	RNU6-420P			
RNU6-421P	RNU6-421P			
RNU6-422P	RNU6-422P			
RNU6-423P	RNU6-423P			
RNU6-424P	RNU6-424P			
RNU6-425P	RNU6-425P			
RNU6-426P	RNU6-426P			
RNU6-427P	RNU6-427P			
RNU6-428P	RNU6-428P			
RNU6-429P	RNU6-429P			
RNU6-430P	RNU6-430P			
RNU6-431P	RNU6-431P			
RNU6-432P	RNU6-432P			
RNU6-433P	RNU6-433P			
RNU6-434P	RNU6-434P			
RNU6-435P	RNU6-435P			
RNU6-436P	RNU6-436P			
RNU6-437P	RNU6-437P			
RNU6-438P	RNU6-438P			
RNU6-439P	RNU6-439P			
RNU6-440P	RNU6-440P			
RNU6-441P	RNU6-441P			
RNU6-442P	RNU6-442P			
RNU6-443P	RNU6-443P			
RNU6-444P	RNU6-444P			
RNU6-445P	RNU6-445P			
RNU6-446P	RNU6-446P			
RNU6-448P	RNU6-448P			
RNU6-449P	RNU6-449P			
RNU6-44P	RNU6-44P			
RNU6-450P	RNU6-450P			
RNU6-451P	RNU6-451P			
RNU6-452P	RNU6-452P			
RNU6-453P	RNU6-453P			
RNU6-454P	RNU6-454P			
RNU6-456P	RNU6-456P			
RNU6-457P	RNU6-457P			
RNU6-45P	RNU6-45P			
RNU6-460P	RNU6-460P			
RNU6-461P	RNU6-461P			
RNU6-463P	RNU6-463P			
RNU6-465P	RNU6-465P			
RNU6-468P	RNU6-468P			
RNU6-46P	RNU6-46P			
RNU6-470P	RNU6-470P			
RNU6-471P	RNU6-471P			
RNU6-472P	RNU6-472P			
RNU6-473P	RNU6-473P			
RNU6-474P	RNU6-474P			
RNU6-476P	RNU6-476P			
RNU6-477P	RNU6-477P			
RNU6-478P	RNU6-478P			
RNU6-47P	RNU6-47P			
RNU6-481P	RNU6-481P			
RNU6-482P	RNU6-482P			
RNU6-483P	RNU6-483P			
RNU6-484P	RNU6-484P			
RNU6-485P	RNU6-485P			
RNU6-486P	RNU6-486P			
RNU6-487P	RNU6-487P			
RNU6-488P	RNU6-488P			
RNU6-48P	RNU6-48P			
RNU6-490P	RNU6-490P			
RNU6-491P	RNU6-491P			
RNU6-492P	RNU6-492P			
RNU6-493P	RNU6-493P			
RNU6-495P	RNU6-495P			
RNU6-497P	RNU6-497P			
RNU6-499P	RNU6-499P			
RNU6-501P	RNU6-501P			
RNU6-504P	RNU6-504P			
RNU6-505P	RNU6-505P			
RNU6-508P	RNU6-508P			
RNU6-50P	RNU6-50P			
RNU6-510P	RNU6-510P			
RNU6-511P	RNU6-511P			
RNU6-512P	RNU6-512P			
RNU6-513P	RNU6-513P			
RNU6-514P	RNU6-514P			
RNU6-516P	RNU6-516P			
RNU6-517P	RNU6-517P			
RNU6-518P	RNU6-518P			
RNU6-519P	RNU6-519P			
RNU6-520P	RNU6-520P			
RNU6-521P	RNU6-521P			
RNU6-522P	RNU6-522P			
RNU6-524P	RNU6-524P			
RNU6-525P	RNU6-525P			
RNU6-526P	RNU6-526P			
RNU6-527P	RNU6-527P			
RNU6-528P	RNU6-528P			
RNU6-529P	RNU6-529P			
RNU6-530P	RNU6-530P			
RNU6-531P	RNU6-531P			
RNU6-532P	RNU6-532P			
RNU6-533P	RNU6-533P			
RNU6-535P	RNU6-535P			
RNU6-536P	RNU6-536P			
RNU6-539P	RNU6-539P			
RNU6-53P	RNU6-53P			
RNU6-540P	RNU6-540P			
RNU6-541P	RNU6-541P			
RNU6-543P	RNU6-543P			
RNU6-544P	RNU6-544P			
RNU6-545P	RNU6-545P			
RNU6-546P	RNU6-546P			
RNU6-547P	RNU6-547P			
RNU6-548P	RNU6-548P			
RNU6-549P	RNU6-549P			
RNU6-54P	RNU6-54P			
RNU6-550P	RNU6-550P			
RNU6-551P	RNU6-551P			
RNU6-552P	RNU6-552P			
RNU6-554P	RNU6-554P			
RNU6-555P	RNU6-555P			
RNU6-556P	RNU6-556P			
RNU6-557P	RNU6-557P			
RNU6-55P	RNU6-55P			
RNU6-560P	RNU6-560P			
RNU6-561P	RNU6-561P			
RNU6-562P	RNU6-562P			
RNU6-563P	RNU6-563P			
RNU6-564P	RNU6-564P			
RNU6-565P	RNU6-565P			
RNU6-566P	RNU6-566P			
RNU6-567P	RNU6-567P			
RNU6-570P	RNU6-570P			
RNU6-571P	RNU6-571P			
RNU6-572P	RNU6-572P			
RNU6-573P	RNU6-573P			
RNU6-574P	RNU6-574P			
RNU6-576P	RNU6-576P			
RNU6-578P	RNU6-578P			
RNU6-579P	RNU6-579P			
RNU6-57P	RNU6-57P			
RNU6-580P	RNU6-580P			
RNU6-581P	RNU6-581P			
RNU6-582P	RNU6-582P			
RNU6-584P	RNU6-584P			
RNU6-586P	RNU6-586P			
RNU6-587P	RNU6-587P			
RNU6-589P	RNU6-589P			
RNU6-590P	RNU6-590P			
RNU6-591P	RNU6-591P			
RNU6-592P	RNU6-592P			
RNU6-593P	RNU6-593P			
RNU6-595P	RNU6-595P			
RNU6-597P	RNU6-597P			
RNU6-598P	RNU6-598P			
RNU6-600P	RNU6-600P			
RNU6-601P	RNU6-601P			
RNU6-602P	RNU6-602P			
RNU6-603P	RNU6-603P			
RNU6-605P	RNU6-605P			
RNU6-606P	RNU6-606P			
RNU6-607P	RNU6-607P			
RNU6-608P	RNU6-608P			
RNU6-609P	RNU6-609P			
RNU6-60P	RNU6-60P			
RNU6-610P	RNU6-610P			
RNU6-611P	RNU6-611P			
RNU6-612P	RNU6-612P			
RNU6-613P	RNU6-613P			
RNU6-616P	RNU6-616P			
RNU6-618P	RNU6-618P			
RNU6-619P	RNU6-619P			
RNU6-61P	RNU6-61P			
RNU6-620P	RNU6-620P			
RNU6-621P	RNU6-621P			
RNU6-622P	RNU6-622P			
RNU6-624P	RNU6-624P			
RNU6-625P	RNU6-625P			
RNU6-626P	RNU6-626P			
RNU6-627P	RNU6-627P			
RNU6-628P	RNU6-628P			
RNU6-629P	RNU6-629P			
RNU6-630P	RNU6-630P			
RNU6-632P	RNU6-632P			
RNU6-634P	RNU6-634P			
RNU6-636P	RNU6-636P			
RNU6-637P	RNU6-637P			
RNU6-638P	RNU6-638P			
RNU6-63P	RNU6-63P			
RNU6-640P	RNU6-640P			
RNU6-642P	RNU6-642P			
RNU6-643P	RNU6-643P			
RNU6-645P	RNU6-645P			
RNU6-646P	RNU6-646P			
RNU6-647P	RNU6-647P			
RNU6-648P	RNU6-648P			
RNU6-649P	RNU6-649P			
RNU6-64P	RNU6-64P			
RNU6-651P	RNU6-651P			
RNU6-652P	RNU6-652P			
RNU6-653P	RNU6-653P			
RNU6-654P	RNU6-654P			
RNU6-655P	RNU6-655P			
RNU6-656P	RNU6-656P			
RNU6-657P	RNU6-657P			
RNU6-658P	RNU6-658P			
RNU6-659P	RNU6-659P			
RNU6-660P	RNU6-660P			
RNU6-661P	RNU6-661P			
RNU6-662P	RNU6-662P			
RNU6-663P	RNU6-663P			
RNU6-664P	RNU6-664P			
RNU6-665P	RNU6-665P			
RNU6-666P	RNU6-666P			
RNU6-667P	RNU6-667P			
RNU6-668P	RNU6-668P			
RNU6-669P	RNU6-669P			
RNU6-66P	RNU6-66P			
RNU6-670P	RNU6-670P			
RNU6-672P	RNU6-672P			
RNU6-673P	RNU6-673P			
RNU6-674P	RNU6-674P			
RNU6-675P	RNU6-675P			
RNU6-678P	RNU6-678P			
RNU6-679P	RNU6-679P			
RNU6-67P	RNU6-67P			
RNU6-680P	RNU6-680P			
RNU6-681P	RNU6-681P			
RNU6-682P	RNU6-682P			
RNU6-684P	RNU6-684P			
RNU6-685P	RNU6-685P			
RNU6-686P	RNU6-686P			
RNU6-689P	RNU6-689P			
RNU6-68P	RNU6-68P			
RNU6-690P	RNU6-690P			
RNU6-692P	RNU6-692P			
RNU6-694P	RNU6-694P			
RNU6-695P	RNU6-695P			
RNU6-696P	RNU6-696P			
RNU6-697P	RNU6-697P			
RNU6-700P	RNU6-700P			
RNU6-701P	RNU6-701P			
RNU6-702P	RNU6-702P			
RNU6-703P	RNU6-703P			
RNU6-704P	RNU6-704P			
RNU6-705P	RNU6-705P			
RNU6-706P	RNU6-706P			
RNU6-708P	RNU6-708P			
RNU6-709P	RNU6-709P			
RNU6-710P	RNU6-710P			
RNU6-711P	RNU6-711P			
RNU6-712P	RNU6-712P			
RNU6-713P	RNU6-713P			
RNU6-715P	RNU6-715P			
RNU6-716P	RNU6-716P			
RNU6-718P	RNU6-718P			
RNU6-719P	RNU6-719P			
RNU6-71P	RNU6-71P			
RNU6-720P	RNU6-720P			
RNU6-721P	RNU6-721P			
RNU6-722P	RNU6-722P			
RNU6-723P	RNU6-723P			
RNU6-724P	RNU6-724P			
RNU6-725P	RNU6-725P			
RNU6-726P	RNU6-726P			
RNU6-728P	RNU6-728P			
RNU6-729P	RNU6-729P			
RNU6-72P	RNU6-72P			
RNU6-731P	RNU6-731P			
RNU6-732P	RNU6-732P			
RNU6-733P	RNU6-733P			
RNU6-735P	RNU6-735P			
RNU6-737P	RNU6-737P			
RNU6-738P	RNU6-738P			
RNU6-739P	RNU6-739P			
RNU6-73P	RNU6-73P			
RNU6-740P	RNU6-740P			
RNU6-741P	RNU6-741P			
RNU6-742P	RNU6-742P			
RNU6-743P	RNU6-743P			
RNU6-744P	RNU6-744P			
RNU6-745P	RNU6-745P			
RNU6-746P	RNU6-746P			
RNU6-749P	RNU6-749P			
RNU6-74P	RNU6-74P			
RNU6-750P	RNU6-750P			
RNU6-752P	RNU6-752P			
RNU6-753P	RNU6-753P			
RNU6-754P	RNU6-754P			
RNU6-756P	RNU6-756P			
RNU6-757P	RNU6-757P			
RNU6-759P	RNU6-759P			
RNU6-75P	RNU6-75P			
RNU6-760P	RNU6-760P			
RNU6-762P	RNU6-762P			
RNU6-763P	RNU6-763P			
RNU6-765P	RNU6-765P			
RNU6-766P	RNU6-766P			
RNU6-767P	RNU6-767P			
RNU6-768P	RNU6-768P			
RNU6-76P	RNU6-76P			
RNU6-770P	RNU6-770P			
RNU6-771P	RNU6-771P			
RNU6-773P	RNU6-773P			
RNU6-775P	RNU6-775P			
RNU6-776P	RNU6-776P			
RNU6-778P	RNU6-778P			
RNU6-77P	RNU6-77P			
RNU6-780P	RNU6-780P			
RNU6-782P	RNU6-782P			
RNU6-783P	RNU6-783P			
RNU6-784P	RNU6-784P			
RNU6-788P	RNU6-788P			
RNU6-78P	RNU6-78P			
RNU6-792P	RNU6-792P			
RNU6-793P	RNU6-793P			
RNU6-795P	RNU6-795P			
RNU6-796P	RNU6-796P			
RNU6-797P	RNU6-797P			
RNU6-798P	RNU6-798P			
RNU6-79P	RNU6-79P			
RNU6-800P	RNU6-800P			
RNU6-801P	RNU6-801P			
RNU6-803P	RNU6-803P			
RNU6-804P	RNU6-804P			
RNU6-805P	RNU6-805P			
RNU6-806P	RNU6-806P			
RNU6-808P	RNU6-808P			
RNU6-809P	RNU6-809P			
RNU6-80P	RNU6-80P			
RNU6-810P	RNU6-810P			
RNU6-811P	RNU6-811P			
RNU6-812P	RNU6-812P			
RNU6-813P	RNU6-813P			
RNU6-815P	RNU6-815P			
RNU6-817P	RNU6-817P			
RNU6-818P	RNU6-818P			
RNU6-819P	RNU6-819P			
RNU6-81P	RNU6-81P			
RNU6-820P	RNU6-820P			
RNU6-821P	RNU6-821P			
RNU6-822P	RNU6-822P			
RNU6-823P	RNU6-823P			
RNU6-824P	RNU6-824P			
RNU6-826P	RNU6-826P			
RNU6-827P	RNU6-827P			
RNU6-828P	RNU6-828P			
RNU6-82P	RNU6-82P			
RNU6-830P	RNU6-830P			
RNU6-831P	RNU6-831P			
RNU6-832P	RNU6-832P			
RNU6-833P	RNU6-833P			
RNU6-834P	RNU6-834P			
RNU6-835P	RNU6-835P			
RNU6-836P	RNU6-836P			
RNU6-839P	RNU6-839P			
RNU6-83P	RNU6-83P			
RNU6-841P	RNU6-841P			
RNU6-843P	RNU6-843P			
RNU6-844P	RNU6-844P			
RNU6-845P	RNU6-845P			
RNU6-847P	RNU6-847P			
RNU6-849P	RNU6-849P			
RNU6-850P	RNU6-850P			
RNU6-851P	RNU6-851P			
RNU6-853P	RNU6-853P			
RNU6-854P	RNU6-854P			
RNU6-855P	RNU6-855P			
RNU6-857P	RNU6-857P			
RNU6-858P	RNU6-858P			
RNU6-859P	RNU6-859P			
RNU6-862P	RNU6-862P			
RNU6-863P	RNU6-863P			
RNU6-864P	RNU6-864P			
RNU6-865P	RNU6-865P			
RNU6-867P	RNU6-867P			
RNU6-869P	RNU6-869P			
RNU6-873P	RNU6-873P			
RNU6-874P	RNU6-874P			
RNU6-875P	RNU6-875P			
RNU6-876P	RNU6-876P			
RNU6-877P	RNU6-877P			
RNU6-878P	RNU6-878P			
RNU6-879P	RNU6-879P			
RNU6-880P	RNU6-880P			
RNU6-881P	RNU6-881P			
RNU6-882P	RNU6-882P			
RNU6-883P	RNU6-883P			
RNU6-884P	RNU6-884P			
RNU6-885P	RNU6-885P			
RNU6-886P	RNU6-886P			
RNU6-888P	RNU6-888P			
RNU6-890P	RNU6-890P			
RNU6-891P	RNU6-891P			
RNU6-892P	RNU6-892P			
RNU6-893P	RNU6-893P			
RNU6-895P	RNU6-895P			
RNU6-896P	RNU6-896P			
RNU6-897P	RNU6-897P			
RNU6-898P	RNU6-898P			
RNU6-899P	RNU6-899P			
RNU6-900P	RNU6-900P			
RNU6-901P	RNU6-901P			
RNU6-905P	RNU6-905P			
RNU6-906P	RNU6-906P			
RNU6-908P	RNU6-908P			
RNU6-909P	RNU6-909P			
RNU6-910P	RNU6-910P			
RNU6-912P	RNU6-912P			
RNU6-913P	RNU6-913P			
RNU6-914P	RNU6-914P			
RNU6-915P	RNU6-915P			
RNU6-916P	RNU6-916P			
RNU6-917P	RNU6-917P			
RNU6-918P	RNU6-918P			
RNU6-919P	RNU6-919P			
RNU6-920P	RNU6-920P			
RNU6-921P	RNU6-921P			
RNU6-922P	RNU6-922P			
RNU6-923P	RNU6-923P			
RNU6-924P	RNU6-924P			
RNU6-925P	RNU6-925P			
RNU6-926P	RNU6-926P			
RNU6-927P	RNU6-927P			
RNU6-928P	RNU6-928P			
RNU6-930P	RNU6-930P			
RNU6-931P	RNU6-931P			
RNU6-932P	RNU6-932P			
RNU6-933P	RNU6-933P			
RNU6-934P	RNU6-934P			
RNU6-935P	RNU6-935P			
RNU6-936P	RNU6-936P			
RNU6-937P	RNU6-937P			
RNU6-938P	RNU6-938P			
RNU6-940P	RNU6-940P			
RNU6-941P	RNU6-941P			
RNU6-942P	RNU6-942P			
RNU6-943P	RNU6-943P			
RNU6-944P	RNU6-944P			
RNU6-945P	RNU6-945P			
RNU6-947P	RNU6-947P			
RNU6-948P	RNU6-948P			
RNU6-949P	RNU6-949P			
RNU6-950P	RNU6-950P			
RNU6-951P	RNU6-951P			
RNU6-952P	RNU6-952P			
RNU6-953P	RNU6-953P			
RNU6-954P	RNU6-954P			
RNU6-955P	RNU6-955P			
RNU6-956P	RNU6-956P			
RNU6-957P	RNU6-957P			
RNU6-958P	RNU6-958P			
RNU6-959P	RNU6-959P			
RNU6-960P	RNU6-960P			
RNU6-961P	RNU6-961P			
RNU6-966P	RNU6-966P			
RNU6-967P	RNU6-967P			
RNU6-968P	RNU6-968P			
RNU6-969P	RNU6-969P			
RNU6-96P	RNU6-96P			
RNU6-970P	RNU6-970P			
RNU6-971P	RNU6-971P			
RNU6-972P	RNU6-972P			
RNU6-973P	RNU6-973P			
RNU6-974P	RNU6-974P			
RNU6-975P	RNU6-975P			
RNU6-977P	RNU6-977P			
RNU6-978P	RNU6-978P			
RNU6-979P	RNU6-979P			
RNU6-97P	RNU6-97P			
RNU6-981P	RNU6-981P			
RNU6-984P	RNU6-984P			
RNU6-985P	RNU6-985P			
RNU6-987P	RNU6-987P			
RNU6-989P	RNU6-989P			
RNU6-98P	RNU6-98P			
RNU6-991P	RNU6-991P			
RNU6-992P	RNU6-992P			
RNU6-993P	RNU6-993P			
RNU6-994P	RNU6-994P			
RNU6-995P	RNU6-995P			
RNU6-997P	RNU6-997P			
RNU6-998P	RNU6-998P			
RNU6-999P	RNU6-999P			
RNU6-99P	RNU6-99P			
RNU6ATAC10P	RNU6ATAC10P			
RNU6ATAC11P	RNU6ATAC11P			
RNU6ATAC12P	RNU6ATAC12P			
RNU6ATAC15P	RNU6ATAC15P			
RNU6ATAC16P	RNU6ATAC16P			
RNU6ATAC17P	RNU6ATAC17P			
RNU6ATAC20P	RNU6ATAC20P			
RNU6ATAC21P	RNU6ATAC21P			
RNU6ATAC22P	RNU6ATAC22P			
RNU6ATAC23P	RNU6ATAC23P			
RNU6ATAC24P	RNU6ATAC24P			
RNU6ATAC25P	RNU6ATAC25P			
RNU6ATAC26P	RNU6ATAC26P			
RNU6ATAC28P	RNU6ATAC28P			
RNU6ATAC29P	RNU6ATAC29P			
RNU6ATAC2P	RNU6ATAC2P			
RNU6ATAC30P	RNU6ATAC30P			
RNU6ATAC31P	RNU6ATAC31P			
RNU6ATAC33P	RNU6ATAC33P			
RNU6ATAC34P	RNU6ATAC34P			
RNU6ATAC35P	RNU6ATAC35P			
RNU6ATAC37P	RNU6ATAC37P			
RNU6ATAC38P	RNU6ATAC38P			
RNU6ATAC3P	RNU6ATAC3P			
RNU6ATAC40P	RNU6ATAC40P			
RNU6ATAC41P	RNU6ATAC41P			
RNU6ATAC42P	RNU6ATAC42P			
RNU6ATAC4P	RNU6ATAC4P			
RNU6ATAC5P	RNU6ATAC5P			
RNU6ATAC6P	RNU6ATAC6P			
RNU6ATAC7P	RNU6ATAC7P			
RNU6ATAC8P	RNU6ATAC8P			
RNU6ATAC9P	RNU6ATAC9P			
RNU6V	RNU6V			
RNU7-2P	RNU7-2P			
RNU7-3P	RNU7-3P			
RNU7-4P	RNU7-4P			
RNU7-6P	RNU7-6P			
RNVU1-10	RNVU1-10			
RNVU1-15	RNVU1-15			
RNVU1-17	RNVU1-17			
RNVU1-19	RNVU1-19			
RNVU1-2	RNVU1-2			
RNVU1-20	RNVU1-20			
RNVU1-3	RNVU1-3			
RNVU1-6	RNVU1-6			
RNVU1-7	RNVU1-7			
RNY1P1	RNY1P1			
RNY1P10	RNY1P10			
RNY1P11	RNY1P11			
RNY1P13	RNY1P13			
RNY1P14	RNY1P14			
RNY1P15	RNY1P15			
RNY1P16	RNY1P16			
RNY1P2	RNY1P2			
RNY1P3	RNY1P3			
RNY1P4	RNY1P4			
RNY1P5	RNY1P5			
RNY1P6	RNY1P6			
RNY1P7	RNY1P7			
RNY1P8	RNY1P8			
RNY1P9	RNY1P9			
RNY3	RNY3			
RNY3P10	RNY3P10			
RNY3P11	RNY3P11			
RNY3P12	RNY3P12			
RNY3P13	RNY3P13			
RNY3P14	RNY3P14			
RNY3P15	RNY3P15			
RNY3P16	RNY3P16			
RNY3P2	RNY3P2			
RNY3P3	RNY3P3			
RNY3P4	RNY3P4			
RNY3P5	RNY3P5			
RNY3P7	RNY3P7			
RNY3P8	RNY3P8			
RNY3P9	RNY3P9			
RNY4P10	RNY4P10			
RNY4P13	RNY4P13			
RNY4P14	RNY4P14			
RNY4P17	RNY4P17			
RNY4P19	RNY4P19			
RNY4P20	RNY4P20			
RNY4P23	RNY4P23			
RNY4P24	RNY4P24			
RNY4P25	RNY4P25			
RNY4P27	RNY4P27			
RNY4P28	RNY4P28			
RNY4P3	RNY4P3			
RNY4P30	RNY4P30			
RNY4P34	RNY4P34			
RNY4P36	RNY4P36			
RNY4P37	RNY4P37			
RNY4P6	RNY4P6			
RNY4P7	RNY4P7			
RNY4P9	RNY4P9			
ROBO1	ROBO1			
ROBO2	ROBO2			
ROBO2P1	ROBO2P1			
ROBO3	ROBO3			
ROBO4	ROBO4			
ROCK1	ROCK1			
ROCK1P1	ROCK1P1			
ROCK2	ROCK2			
ROGDI	ROGDI			
ROM1	ROM1			
ROMO1	ROMO1			
ROPN1	ROPN1			
ROPN1B	ROPN1B			
ROPN1L	ROPN1L			
ROPN1L-AS1	ROPN1L-AS1			
ROR1	ROR1			
ROR1-AS1	ROR1-AS1			
ROR2	ROR2			
RORA	RORA			
RORA-AS1	RORA-AS1			
RORB	RORB			
RORB-AS1	RORB-AS1			
RORC	RORC			
ROS1	ROS1			
RP1	RP1			
RP1-100J12.1			RP1-100J12.1	
RP1-101D8.1			RP1-101D8.1	
RP1-101G11.2			RP1-101G11.2	
RP1-101G11.3			RP1-101G11.3	
RP1-101K10.4			RP1-101K10.4	
RP1-102E24.1			RP1-102E24.1	
RP1-102E24.10			RP1-102E24.10	
